              0 2.955893753e-007 -4.163806946e-008
              0 2.967514031e-007 -3.233283656e-008
              0 2.976205733e-007 -2.299569531e-008
              0 2.981960276e-007 -1.363586042e-008
              0 2.984771984e-007 -4.262568522e-009
              0 2.984638088e-007 5.11493023e-009
              0 2.981558716e-007 1.448738135e-008
              0 2.975536897e-007 2.384553478e-008
              0 2.966578583e-007 3.318015555e-008
              0 2.954692619e-007 4.248203187e-008
              0 2.939890727e-007 5.174198328e-008
              0 2.922187516e-007 6.095087163e-008
              0 2.901600464e-007 7.009960891e-008
              0 2.878149882e-007 7.917916617e-008
              0 2.85185891e-007 8.818058335e-008
              0 2.822753498e-007 9.709497696e-008
              0 2.790862369e-007 1.059135496e-007
              0 2.756216999e-007 1.146275983e-007
              0 2.718851578e-007 1.232285232e-007
              0 2.678802971e-007 1.317078363e-007
              0 2.636110707e-007 1.400571698e-007
              0 2.590816931e-007 1.482682842e-007
              0 2.542966329e-007 1.563330753e-007
              0 2.492606119e-007 1.642435842e-007
              0 2.439786009e-007 1.719920051e-007
              0 2.38455813e-007 1.795706907e-007
              0 2.32697698e-007 1.869721614e-007
              0 2.267099379e-007 1.941891133e-007
              0 2.204984425e-007 2.01214424e-007
              0 2.140693424e-007 2.080411602e-007
              0 2.074289815e-007 2.146625849e-007
              0 2.00583913e-007 2.210721638e-007
              0 1.935408924e-007 2.272635712e-007
              0 1.863068704e-007 2.332306966e-007
              0 1.78888986e-007 2.389676512e-007
              0 1.712945598e-007 2.44468774e-007
              0 1.635310864e-007 2.49728636e-007
              0 1.556062276e-007 2.547420454e-007
              0 1.475278045e-007 2.59504055e-007
              0 1.393037892e-007 2.640099655e-007
              0 1.309422974e-007 2.682553305e-007
              0 1.224515816e-007 2.722359599e-007
              0 1.138400213e-007 2.75947925e-007
              0 1.051161145e-007 2.793875628e-007
              0 9.628847043e-008 2.825514787e-007
              0 8.736580126e-008 2.854365505e-007
              0 7.835691319e-008 2.880399309e-007
              0 6.927069617e-008 2.903590508e-007
              0 6.011611641e-008 2.923916215e-007
              0 5.090220948e-008 2.941356368e-007
              0 4.163806896e-008 2.955893754e-007
              0 3.233283682e-008 2.967514032e-007
              0 2.299569579e-008 2.976205736e-007
              0 1.363586052e-008 2.98196028e-007
              0 4.262568348e-009 2.984771986e-007
              0 -5.114930355e-009 2.984638088e-007
              0 -1.448738121e-008 2.981558713e-007
              0 -2.38455346e-008 2.975536897e-007
              0 -3.318015568e-008 2.966578585e-007
              0 -4.248203201e-008 2.954692617e-007
              0 -5.174198314e-008 2.939890723e-007
              0 -6.095087126e-008 2.922187516e-007
              0 -7.009960873e-008 2.901600466e-007
              0 -7.917916648e-008 2.87814988e-007
              0 -8.818058336e-008 2.851858908e-007
              0 -9.709497671e-008  2.8227535e-007
              0 -1.059135496e-007 2.790862373e-007
              0 -1.146275982e-007 2.756217001e-007
              0 -1.23228523e-007 2.718851575e-007
              0 -1.317078363e-007 2.678802968e-007
              0 -1.4005717e-007 2.636110711e-007
              0 -1.482682839e-007 2.590816933e-007
              0 -1.563330751e-007 2.542966324e-007
              0 -1.642435848e-007 2.492606117e-007
              0 -1.719920056e-007 2.439786014e-007
              0 -1.795706907e-007 2.384558131e-007
              0 -1.869721613e-007 2.326976974e-007
              0 -1.94189113e-007 2.267099379e-007
              0 -2.012144237e-007 2.204984429e-007
              0 -2.080411604e-007 2.140693426e-007
              0 -2.146625853e-007 2.074289816e-007
              0 -2.210721641e-007 2.005839127e-007
              0 -2.27263571e-007 1.93540892e-007
              0 -2.332306964e-007 1.863068701e-007
              0 -2.389676514e-007 1.78888986e-007
              0 -2.44468774e-007 1.712945599e-007
              0 -2.497286355e-007 1.635310865e-007
              0 -2.547420453e-007 1.556062274e-007
              0 -2.595040552e-007 1.475278041e-007
              0 -2.64009966e-007 1.39303789e-007
              0 -2.682553307e-007 1.309422975e-007
              0 -2.722359597e-007 1.224515818e-007
              0 -2.759479249e-007 1.138400213e-007
              0 -2.793875627e-007 1.051161142e-007
              0 -2.825514788e-007 9.628847017e-008
              0 -2.854365506e-007 8.736580146e-008
              0 -2.880399308e-007 7.835691324e-008
              0 -2.903590507e-007 6.92706958e-008
              0 -2.923916215e-007 6.011611617e-008
              0 -2.941356367e-007 5.090220973e-008
              0 -2.955893752e-007 4.163806951e-008
              0 -2.967514032e-007  3.2332837e-008
              0 -2.976205735e-007 2.299569543e-008
              0 -2.981960277e-007 1.363586021e-008
              0 -2.984771987e-007 4.262568567e-009
              0 -2.984638089e-007 -5.114929935e-009
              0 -2.98155871e-007 -1.448738113e-008
              0 -2.975536897e-007 -2.384553494e-008
              0 -2.966578585e-007 -3.318015567e-008
              0 -2.954692613e-007 -4.248203149e-008
              0 -2.939890723e-007 -5.17419831e-008
              0 -2.92218752e-007 -6.095087164e-008
              0 -2.901600464e-007 -7.009960891e-008
              0 -2.878149879e-007 -7.917916652e-008
              0 -2.851858912e-007 -8.81805834e-008
              0 -2.8227535e-007 -9.709497646e-008
              0 -2.790862369e-007 -1.059135493e-007
              0  -2.756217e-007 -1.146275983e-007
              0 -2.718851575e-007 -1.232285232e-007
              0 -2.678802969e-007 -1.317078362e-007
              0 -2.636110712e-007 -1.400571698e-007
              0 -2.59081693e-007 -1.482682843e-007
              0 -2.542966323e-007 -1.563330756e-007
              0 -2.492606119e-007 -1.642435844e-007
              0 -2.439786012e-007 -1.71992005e-007
              0 -2.384558129e-007 -1.795706907e-007
              0 -2.326976978e-007 -1.869721615e-007
              0 -2.26709938e-007 -1.941891132e-007
              0 -2.204984428e-007 -2.012144238e-007
              0 -2.140693424e-007 -2.080411602e-007
              0 -2.074289813e-007 -2.146625853e-007
              0 -2.005839128e-007 -2.210721639e-007
              0 -1.935408923e-007 -2.272635708e-007
              0 -1.863068703e-007 -2.332306964e-007
              0 -1.788889857e-007 -2.389676516e-007
              0 -1.712945596e-007 -2.444687742e-007
              0 -1.635310868e-007 -2.497286355e-007
              0 -1.55606228e-007 -2.547420455e-007
              0 -1.475278042e-007 -2.595040553e-007
              0 -1.393037888e-007 -2.640099656e-007
              0 -1.309422976e-007 -2.682553305e-007
              0 -1.224515822e-007 -2.722359599e-007
              0 -1.138400216e-007 -2.759479248e-007
              0 -1.051161142e-007 -2.793875625e-007
              0 -9.628847011e-008 -2.825514788e-007
              0 -8.736580136e-008 -2.85436551e-007
              0 -7.8356913e-008 -2.880399313e-007
              0 -6.927069555e-008 -2.90359051e-007
              0 -6.011611638e-008 -2.923916213e-007
              0 -5.090220998e-008 -2.941356364e-007
              0 -4.163806927e-008 -2.955893755e-007
              0 -3.233283659e-008 -2.967514033e-007
              0 -2.299569549e-008 -2.976205732e-007
              0 -1.363586082e-008 -2.981960277e-007
              0 -4.262568671e-009 -2.984771989e-007
              0 5.114930382e-009 -2.98463809e-007
              0 1.448738135e-008 -2.981558713e-007
              0 2.38455347e-008 -2.975536893e-007
              0 3.318015535e-008 -2.96657858e-007
              0 4.248203192e-008 -2.954692617e-007
              0 5.174198346e-008 -2.939890726e-007
              0 6.095087126e-008 -2.922187517e-007
              0 7.009960863e-008 -2.901600464e-007
              0 7.917916639e-008 -2.878149882e-007
              0 8.81805834e-008 -2.85185891e-007
              0 9.709497676e-008 -2.822753496e-007
              0 1.059135493e-007 -2.790862369e-007
              0 1.146275981e-007 -2.756216999e-007
              0 1.232285234e-007 -2.718851575e-007
              0 1.317078366e-007 -2.678802972e-007
              0 1.400571698e-007 -2.636110712e-007
              0 1.482682839e-007 -2.59081693e-007
              0 1.563330751e-007 -2.542966323e-007
              0 1.642435843e-007 -2.492606118e-007
              0 1.719920053e-007 -2.439786014e-007
              0 1.795706909e-007 -2.384558131e-007
              0 1.869721616e-007 -2.326976977e-007
              0 1.941891131e-007 -2.267099378e-007
              0 2.012144237e-007 -2.204984428e-007
              0 2.080411603e-007 -2.140693425e-007
              0 2.146625852e-007 -2.074289813e-007
              0 2.210721637e-007 -2.005839127e-007
              0 2.272635709e-007 -1.935408924e-007
              0 2.332306966e-007 -1.863068707e-007
              0 2.389676513e-007 -1.78888986e-007
              0 2.44468774e-007 -1.712945594e-007
              0 2.497286358e-007 -1.635310864e-007
              0 2.547420454e-007 -1.55606228e-007
              0 2.595040551e-007 -1.475278046e-007
              0 2.640099657e-007 -1.393037891e-007
              0 2.682553307e-007 -1.309422974e-007
              0 2.722359599e-007 -1.224515817e-007
              0 2.759479249e-007 -1.138400214e-007
              0 2.793875628e-007 -1.051161143e-007
              0 2.825514788e-007 -9.628847046e-008
              0 2.854365505e-007 -8.736580172e-008
              0 2.88039931e-007 -7.835691311e-008
              0 2.903590509e-007 -6.927069556e-008
              0 2.923916216e-007 -6.011611611e-008
              0 2.941356369e-007 -5.090220992e-008
              0 2.955893753e-007 -4.163806946e-008
