1 51.3837
1.07227 42.314
1.14976 34.8349
1.23285 28.6804
1.32194 23.6158
1.41747 19.4508
1.51991 16.0197
1.62975 13.1978
1.74753 10.8769
1.87382 8.96772
2.00923 7.39411
2.15443 6.09897
2.31013 5.03301
2.47708 4.15341
2.65609 3.42859
2.84804 2.83128
3.05386 2.33782
3.27455 1.93092
3.51119 1.59483
3.76494 1.31719
4.03702 1.08799
4.32876 0.898389
4.64159 0.741865
4.97702 0.612311
5.3367 0.505345
5.72237 0.416802
6.13591 0.343697
6.57933 0.283208
7.0548 0.233273
7.56463 0.191994
8.11131 0.157919
8.69749 0.129801
9.32603 0.106585
10 0.0874593
10.7227 0.0716922
11.4976 0.058716
12.3285 0.0480462
13.2194 0.039268
14.1747 0.0320652
15.1991 0.0261584
16.2975 0.0213134
17.4753 0.0173497
18.7382 0.0141093
20.0923 0.0114613
21.5443 0.00930117
23.1013 0.00754105
24.7708 0.00610853
26.5609 0.00494286
28.4804 0.00399663
30.5386 0.00322898
32.7455 0.00260689
35.1119 0.00210288
37.6494 0.00169546
40.3702 0.00136623
43.2876 0.00110045
46.4159 0.000885926
49.7702 0.000713075
53.367 0.000573832
57.2237 0.000461752
61.3591 0.000371546
65.7933 0.000298979
70.548 0.000240656
75.6463 0.000193773
81.1131 0.000156099
86.9749 0.000125805
93.2603 0.000101456
100 8.18838e-005
107.227 6.61413e-005
114.976 5.3476e-005
123.285 4.32729e-005
132.194 3.50512e-005
141.747 2.8422e-005
151.991 2.30702e-005
162.975 1.87452e-005
174.753 1.52466e-005
187.382 1.24125e-005
200.923 1.01138e-005
215.443 8.24931e-006
231.013 6.73113e-006
247.708 5.49855e-006
265.609 4.49243e-006
284.804 3.67573e-006
305.386 3.00502e-006
327.455 2.46058e-006
351.119 2.01509e-006
376.494 1.64548e-006
403.702 1.35091e-006
432.876 1.10111e-006
464.159 9.0565e-007
497.702 7.47313e-007
533.67 6.13877e-007
572.237 4.95842e-007
613.591 4.05233e-007
657.933 3.3305e-007
705.48 2.7172e-007
756.463 2.22671e-007
811.131 1.82329e-007
869.749 1.49288e-007
932.603 1.22255e-007
1000 1.00141e-007
